tx0,component,weight,mean_z,variance_z,sigma_z
2.431115294298422e-06,5,3.267749339028534e-06,0.9774435013656919,3.3093852006432124e-12,1.8191715698754784e-06
2.543486450327321e-06,0,0.9999601280826101,1.0,1e-12,1e-06
2.543486450327321e-06,1,2.718253810480308e-05,0.9999413812458906,2.1739361384302576e-12,1.47442739340744e-06
2.543486450327321e-06,2,5.453286965469754e-06,0.9987568682255833,2.5814445626019635e-12,1.6066874501912198e-06
2.543486450327321e-06,3,1.908650437914414e-06,0.9961599526907661,2.6624559207842514e-12,1.631703380147339e-06
2.543486450327321e-06,4,1.908650437914414e-06,0.9927869141778727,2.8493000452083394e-12,1.6879869801655282e-06
2.543486450327321e-06,5,3.4187914437368075e-06,0.9764008935414369,3.4976078262969162e-12,1.870189248791928e-06
2.661051632627572e-06,0,0.999958285120468,1.0,1e-12,1e-06
2.661051632627572e-06,1,2.8438971001177827e-05,0.9999386717663444,2.2533830486549373e-12,1.5011272593137923e-06
2.661051632627572e-06,2,5.705349120606664e-06,0.9986994081146149,2.697118015252019e-12,1.6422904783417637e-06
2.661051632627572e-06,3,1.9968721922123323e-06,0.9959824577951697,2.7857353550184627e-12,1.6690522325614805e-06
2.661051632627572e-06,4,1.9968721922123323e-06,0.9924535104950983,2.990591678078197e-12,1.7293327262496935e-06
2.661051632627572e-06,5,3.5768150256111e-06,0.9753100942361892,3.705999298741776e-12,1.925097217997516e-06
2.784050919791061e-06,0,0.9999563569728203,1.0,1e-12,1e-06
2.784050919791061e-06,1,2.975347881377298e-05,0.9999358370490732,2.3396116994172215e-12,1.5295789287961643e-06
2.784050919791061e-06,2,5.96906210770137e-06,0.9986392920789726,2.8236901121879737e-12,1.6803839180937116e-06
2.784050919791061e-06,3,2.0891717376954794e-06,0.9957967587199302,2.920827390331303e-12,1.7090428287001187e-06
2.784050919791061e-06,4,2.0891717376954794e-06,0.9921046962074277,3.1459194206565486e-12,1.773673989395049e-06
2.784050919791061e-06,5,3.7421427829050895e-06,0.974168875940442,3.9373254044613796e-12,1.9842694888702443e-06
2.9127354873366424e-06,0,0.9999543397022168,1.0,1e-12,1e-06
2.9127354873366424e-06,1,3.112874588482725e-05,0.9999328713053313,2.4333600317116418e-12,1.5599230851909467e-06
2.9127354873366424e-06,2,6.244964452202997e-06,0.998576397356348,2.9624752097475454e-12,1.7211842463105294e-06
2.9127354873366424e-06,3,2.185737558271049e-06,0.9956024762509673,3.069181231135508e-12,1.7519078831763694e-06
2.9127354873366424e-06,4,2.185737558271049e-06,0.9917397590049629,3.3170690598137265e-12,1.8212822570413754e-06
2.9127354873366424e-06,5,3.91511232965034e-06,0.9729749081846116,4.1948142956694405e-12,2.0481245801145597e-06
3.047368120632988e-06,0,0.9999522291892112,1.0,1e-12,1e-06
3.047368120632988e-06,1,3.2567580632406476e-05,0.9999297684788054,2.535465025975616e-12,1.5923143615428506e-06
3.047368120632988e-06,2,6.533619571316114e-06,0.9985105955101056,3.1149822596406436e-12,1.764931233686073e-06
3.047368120632988e-06,3,2.28676684996064e-06,0.9953992136461446,3.2324641596870113e-12,1.7979054924236177e-06
3.047368120632988e-06,4,2.28676684996064e-06,0.9913579536533753,3.506104527529171e-12,1.8724594862183724e-06
3.047368120632988e-06,5,4.096076885094333e-06,0.97172575278001,4.482247201478871e-12,2.1171318337502914e-06
3.1882237515297443e-06,0,0.9999500211239479,1.0,1e-12,1e-06
3.1882237515297443e-06,1,3.407292128544375e-05,0.999926522233247,2.6468784610321656e-12,1.6269230040269778e-06
3.1882237515297443e-06,2,6.8356169245489e-06,0.9984417521670043,3.2829488083082453e-12,1.811890948238399e-06
3.1882237515297443e-06,3,2.392465923592115e-06,0.9951865558250873,3.4126002337265502e-12,1.8473224498518256e-06
3.1882237515297443e-06,4,2.392465923592115e-06,0.9909585004720708,3.715418906189936e-12,1.9275421931023807e-06
3.1882237515297443e-06,5,4.285405995005656e-06,0.9704188588398467,4.804069510861337e-12,2.1918187677956718e-06
3.335590019792879e-06,0,0.9999477109973602,1.0,1e-12,1e-06
3.335590019792879e-06,1,3.564784188386477e-05,0.9999231259395327,2.7686855623356458e-12,1.6639367663272682e-06
3.335590019792879e-06,2,7.151573217442006e-06,0.9983697267427951,3.468381820739953e-12,1.8623592083000402e-06
3.335590019792879e-06,3,2.5030506261047026e-06,0.9949640685215505,3.6118168691977356e-12,1.9004780633297863e-06
