sample,file_index,event,track_index,pdg,truth_pt_GeV,truth_phi,truth_tanlambda,truth_omega,d0_mm,z0_mm,phi_mrad,tanlambda,omega_rel_pct,pt_rel_pct,chi2,ndf,chi2_ndf
electron,1,85,0,11,2.0003589337704706,-2.326447774020316,0.08748866323223,-0.00044991925439280675,0.31127193570137024,-0.0020169985946267843,-59.33709040534296,0.00028191056261177294,1286.6369122658368,-92.78830679355023,7.011890411376953,6,1.168648401896159
electron,1,86,0,11,2.0003589828945096,1.5577256572048672,0.08748866108371738,-0.0004499192433438644,-0.007595290895551443,-0.011561828665435314,0.3024447162143229,3.956022546765248e-05,-0.33187225112091223,0.332977310416707,498.0424499511719,458,1.0874289300243927
electron,1,87,0,11,2.0003589078847797,0.24384116015356314,0.08748866436437908,-0.0004499192602149973,-0.016318954527378082,-0.002240131376311183,0.7342807300733389,0.00034911366744694305,-0.03667784510324532,0.03669130268239838,472.9731140136719,462,1.0237513290339217
electron,1,88,0,11,2.0003589268618667,2.2380277805033137,0.08748866353438803,-0.0004499192559466848,0.006143441889435053,0.008758882991969585,-0.8017711344172618,-0.00035414580510564897,0.3202841923320248,-0.3192616477421289,433.1651611328125,458,0.9457754609886736
electron,1,89,0,11,2.0003589281474095,1.5033573494623864,0.0874886634781629,-0.0004499192556575415,0.001600883319042623,-0.004827376455068588,0.31131642353887656,0.0003847432300776027,0.2586636247801305,-0.25799628224468085,458.2485656738281,466,0.9833660207592878
electron,1,90,0,11,2.000358944411638,0.5509088252430623,0.08748866276682275,-0.0004499192519994032,-0.004756691865622997,0.01079082116484642,0.35093084519455253,-0.0002492259615744924,1.364342738932763,-1.3459789725531688,482.4466247558594,460,1.0487970103388247
electron,1,91,0,11,2.000358983208913,-0.1668930572428,0.08748866106996649,-0.0004499192432731491,0.009515723213553429,-0.0019875632133334875,-0.5196857295739488,0.00033043090572244804,-0.18278212775400093,0.18311683259688544,521.0607299804688,462,1.1278370778798026
electron,1,92,0,11,2.0003589341456194,0.19125962368205257,0.0874886632158223,-0.00044991925430842855,-0.0014289994724094868,0.00141143670771271,0.22874661728672363,3.341881495086407e-05,0.03580501077526451,-0.03579219537585415,419.9369812011719,458,0.9168929720549605
electron,1,93,0,11,2.0003589885961586,0.7567607317169608,0.08748866083434732,-0.0004499192420614538,-0.004840678069740534,6.905029295012355e-05,0.244780997425198,-0.0002761131744733608,0.04908793128642994,-0.049063846858997076,416.0976867675781,462,0.9006443436527665
electron,1,94,0,11,2.000358995346623,2.14658666091219,0.08748866053910576,-0.0004499192405431444,0.022978033870458603,-0.011672764085233212,-1.3508840109448528,0.0007377323260752133,8.854758386212684,-8.134470663006141,702.9075317382812,458,1.534732602048649
electron,1,95,0,11,2.000358948776774,-0.9935072323904147,0.08748866257590708,-0.0004499192510176001,-0.0007149181328713894,0.0005638654110953212,0.5181691274752653,5.644919949117366e-05,-0.14956718112484865,0.14979121962962763,487.71160888671875,458,1.0648725084862856
