file_index,event_id,n_comps,n_hits,n_hits_total,charge,gsf_p_header,gsf_chi2_header,gsf_ndf_header,truth_pt,lcio_pt,gsf_pt,truth_eta,lcio_eta,gsf_eta,truth_phi,lcio_phi,gsf_phi,lcio_d0,gsf_d0,lcio_z0,gsf_z0,truth_p,lcio_p,gsf_p,lcio_chi2,lcio_ndf,gsf_chi2,gsf_ndf,splits,reductions,peak_comps,final_comps,best_weight,mean_weight,weight_ratio,max_tX0,total_tX0,entry_index,primary_tracker_ebrem_count,tracker_cumulative_frac_loss,max_tracker_single_frac_loss,tracker_sum_loss_GeV
5,60,25,233,233,-1,2.04,0.0,458.0,2.0004,1.9994,1.9991,0.0874,0.088,-0.2066,1.7086,1.7137,1.2995,-0.0038,15.6574,0.0068,11.1558,2.008,2.007,2.042,456.8,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,60,1,3.3287855781827247e-06,3.3287855781827247e-06,6.67572021484375e-06
5,63,25,233,233,-1,2.04,0.0,458.0,2.0004,2.0005,2.0006,0.0874,0.0877,0.2025,2.7107,2.7153,2.3958,-0.0037,5.1401,-0.0021,-1.7603,2.008,2.008,2.042,490.0,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,63,1,0.0006932718654454328,0.0006932718654454328,0.0013914108276367188
5,67,25,234,234,-1,2.04,0.0,460.0,2.0004,1.9961,1.9958,0.0874,0.0877,-0.2067,-0.3643,-0.3596,-0.922,0.0089,8.7869,-0.0023,4.3708,2.008,2.004,2.039,494.2,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,67,1,0.0017431997687928913,0.0017431997687928913,0.0034987926483154297
5,69,25,232,232,-1,4.13,0.0,456.0,2.0004,1.9492,1.9506,0.0874,0.0869,1.3827,-0.611,-0.6071,-2.3426,0.0061,16.3578,0.0038,6.5087,2.008,1.957,4.132,914.5,458,0.0,456,2,1,25,25,0.3397,0.04,8.49,0.0032,0.02,69,1,0.03738137940651276,0.03738137940651276,0.07497131824493408
5,71,25,233,233,-1,2.17,0.0,458.0,2.0004,1.9275,1.9278,0.0874,0.0878,0.4971,-0.4554,-0.4511,-0.4831,0.0023,0.4578,-0.0068,-7.1351,2.008,1.935,2.171,534.4,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,71,2,0.0381438263991879,0.028296596361885862,0.07654666900634766
5,73,25,234,234,-1,1.93,0.0,460.0,2.0004,1.8047,1.8049,0.0874,0.0879,0.3679,-1.216,-1.2127,-1.6668,0.0074,17.4004,-0.0035,-10.6602,2.008,1.812,1.928,586.5,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,73,1,0.08800837219416724,0.08800837219416724,0.1736832857131958
5,75,25,234,234,-1,3.63,0.0,460.0,2.0004,1.8485,1.8495,0.0874,0.0876,1.2966,-0.6591,-0.6554,-1.6576,0.0061,13.951,0.0017,-13.6503,2.008,1.856,3.635,799.7,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,75,1,0.07731811524612842,0.07731811524612842,0.15507888793945312
5,80,25,234,234,-1,2.16,0.0,460.0,2.0004,1.9758,1.9762,0.0874,0.0865,0.4237,-2.7495,-2.7443,2.9388,0.0084,22.4989,0.0039,-12.2616,2.008,1.983,2.156,535.4,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,80,1,0.014202411179580765,0.014202411179580765,0.028485655784606934
5,81,25,233,233,-1,2.0,0.0,458.0,2.0004,2.0011,2.0009,0.0874,0.0865,-0.0156,2.5451,2.5504,2.6113,-0.0051,-1.0993,0.0014,1.7104,2.008,2.009,2.001,520.9,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,81,2,0.0015112106765776678,0.001174303761480311,0.0030312538146972656
5,83,25,233,233,-1,2.39,0.0,458.0,2.0004,1.9974,1.9979,0.0874,0.0869,0.6129,-1.4172,-1.4134,-1.1858,-0.0045,-8.9099,-0.001,-21.5088,2.008,2.005,2.385,450.5,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,83,1,0.0017975118689036451,0.0017975118689036451,0.003605365753173828
5,84,25,233,233,-1,2.0,0.0,458.0,2.0004,1.9916,1.9917,0.0874,0.087,0.1125,-2.4609,-2.4559,-1.967,-0.0035,-18.6356,-0.0014,-0.7706,2.008,1.999,2.004,544.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,84,1,0.00446277686163199,0.00446277686163199,0.008959531784057617
5,85,25,233,233,-1,2.18,0.0,458.0,2.0004,2.0016,2.0019,0.0874,0.0877,0.4184,0.1829,0.1878,1.3172,0.002,-39.4102,-0.0052,-9.0585,2.008,2.009,2.18,447.4,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,85,1,4.876238103612707e-05,4.876238103612707e-05,9.775161743164062e-05
5,86,5,233,233,-1,5.64,353.2,458.0,2.0004,1.9812,1.981,0.0874,0.0869,-1.7074,-0.0291,-0.0233,3.0202,-0.0018,-1790.2244,0.0017,-175.0803,2.008,1.989,5.642,478.3,460,353.2,458,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0199,86,1,0.00951773694171909,0.00951773694171909,0.019096851348876953
5,88,25,233,233,-1,5.57,0.0,458.0,2.0004,1.9899,1.9921,0.0874,0.0884,1.6875,-1.1533,-1.1495,-1.6414,0.0099,10.4186,0.0026,-50.3795,2.008,1.998,5.569,472.2,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,88,3,0.024047381817155156,0.022496214424703287,0.04821634292602539
5,91,25,234,234,-1,2.1,0.0,460.0,2.0004,1.9954,1.9956,0.0874,0.087,0.3148,1.0059,1.0115,0.3731,0.0025,16.6031,0.0046,-5.3019,2.008,2.003,2.095,506.9,462,0.0,460,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0217,91,1,0.03006995745233909,0.03006995745233909,0.06023669242858887
5,93,5,233,233,-1,5.18,276.6,458.0,2.0004,1.9995,1.9995,0.0874,0.0873,1.6057,-1.5642,-1.5575,2.699,0.0054,-798.5615,0.0002,-6.7704,2.008,2.007,5.181,422.2,460,276.6,458,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0199,93,1,0.012465365563460895,0.012465365563460895,0.02499854564666748
5,95,5,232,232,-1,21.86,323.7,456.0,2.0004,2.0038,2.0033,0.0874,0.0873,3.081,-2.4327,-2.4278,3.1226,0.0023,544.3177,0.0052,-320.0185,2.008,2.011,21.863,490.7,458,323.7,456,1,0,5,5,0.6068,0.2,3.03,0.0032,0.0195,95,1,0.00028970923068338816,0.00028970923068338816,0.0005805492401123047
5,98,25,233,233,-1,2.02,0.0,458.0,2.0004,1.993,1.993,0.0874,0.0867,0.1509,0.9769,0.9817,-1.5899,0.0029,36.4807,-0.004,2.8475,2.008,2.0,2.016,532.0,460,0.0,458,2,1,25,25,0.3397,0.04,8.49,0.0032,0.0201,98,2,0.08322141189786914,0.08002082220013496,0.16690218448638916
