entry_index,file_index,event_id,tracking_file,material_step_file,primary_tracker_ebrem_count,tracker_cumulative_frac_loss,max_tracker_single_frac_loss,tracker_sum_loss_GeV
101,14,101,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.03047333068887037,0.03047333068887037,0.059288978576660156
102,14,102,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.007404792308670194,0.007401700008573653,0.014846444129943848
104,14,104,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,3.954129250871574e-05,3.954129250871574e-05,7.939338684082031e-05
107,14,107,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0279449324214861,0.021119783516339474,0.0560683012008667
108,14,108,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0016436682552332105,0.0016436682552332105,0.0032999515533447266
109,14,109,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.07362196619362849,0.06934897287417663,0.14775943756103516
110,14,110,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.030874050815189236,0.030874050815189236,0.06195485591888428
112,14,112,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0009514442762196262,0.0009036627520625506,0.0019085407257080078
115,14,115,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.04254993844447308,0.04254993844447308,0.0853281021118164
116,14,116,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.029168836463225323,0.029168836463225323,0.05854630470275879
118,14,118,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.00447681590010196,0.004183956019789048,0.00897216796875
120,14,120,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.033618407187849364,0.033615316487654257,0.06749510765075684
121,14,121,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.000587392056570879,0.00032928247413333,0.001178741455078125
125,14,125,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0022799336833011496,0.0022799336833011496,0.00457310676574707
127,14,127,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0005787478673933144,0.0005615219742741706,0.0011603832244873047
132,14,132,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.025190340883788354,0.020276871393955287,0.05054068565368652
133,14,133,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.025560128186831732,0.025560128186831732,0.0512843132019043
134,14,134,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0001987417932833857,0.0001987417932833857,0.0003986358642578125
136,14,136,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0001511085592308392,0.0001511085592308392,0.00027382373809814453
137,14,137,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0004813947977767574,0.0004813947977767574,0.0009663105010986328
138,14,138,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,1.7252048502336415e-05,1.7252048502336415e-05,3.457069396972656e-05
139,14,139,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.019722450989104523,0.019722450989104523,0.039578914642333984
140,14,140,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0002232009415799041,0.0002232009415799041,0.0004477500915527344
141,14,141,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.04355093883342864,0.039354016337703746,0.0871812105178833
142,14,142,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00039862962605408114,0.00039862962605408114,0.0008003711700439453
146,14,146,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0010679995376996487,0.0010679995376996487,0.0021414756774902344
148,14,148,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.001492308191725522,0.001492308191725522,0.0029921531677246094
151,14,151,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.010875132534438725,0.010875132534438725,0.021818161010742188
152,14,152,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,9.151239202531691e-06,9.151239202531691e-06,1.8358230590820312e-05
153,14,153,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.004413444104737874,0.004413444104737874,0.008849263191223145
154,14,154,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0003344377935609044,0.0003344377935609044,0.00067138671875
155,14,155,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0033708061449564397,0.0033708061449564397,0.00676274299621582
157,14,157,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00026455687013837714,0.00026455687013837714,0.0004900693893432617
162,14,162,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.002962472333404742,0.002962472333404742,0.005891680717468262
163,14,163,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0012137598597929955,0.0012137598597929955,0.0024344921112060547
165,14,165,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0005462446334850712,0.0005462446334850712,0.0010962486267089844
170,14,170,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.04848191320768125,0.04848191320768125,0.09729135036468506
171,14,171,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.09954327724335255,0.09825867313877701,0.19956588745117188
173,14,173,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0005979868528437349,0.0005979868528437349,0.001199960708618164
174,14,174,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0030670879680917418,0.002950704155849526,0.006149649620056152
176,14,176,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0013378633019545116,0.0013378633019545116,0.002684354782104492
177,14,177,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0015073270862920873,0.0015073270862920873,0.0030226707458496094
179,14,179,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.034678069928962274,0.034258897874373306,0.06960916519165039
184,14,184,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.001706148978021016,0.001265441469618489,0.0034246444702148438
185,14,185,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.01749880041558627,0.01662912650158188,0.03510439395904541
186,14,186,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0004951311526443236,0.0004857325566999249,0.000993490219116211
191,14,191,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0013129867570095266,0.0013129867570095266,0.002631664276123047
194,14,194,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,1.390603372108945e-05,1.390603372108945e-05,2.7894973754882812e-05
197,14,197,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0001269608346033957,0.0001269608346033957,0.00025463104248046875
198,14,198,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0013668354989353482,0.0013668354989353482,0.002742290496826172
200,14,200,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0010089112568268943,0.0010089112568268943,0.0020232200622558594
204,14,204,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0013924004163420323,0.0013924004163420323,0.0027942657470703125
206,14,206,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.004464834891910074,0.0035917671858615163,0.008955836296081543
207,14,207,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,9.511004767515097e-05,9.511004767515097e-05,0.00019073486328125
209,14,209,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.08636728916923886,0.0537709341902719,0.1731044054031372
211,14,211,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,5,0.07042100530621898,0.06426723845341287,0.14115726947784424
212,14,212,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0005648925016226158,0.0005648925016226158,0.001132965087890625
216,14,216,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.003945946564288594,0.003945946564288594,0.007525086402893066
219,14,219,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.018887705036008784,0.018887705036008784,0.03791999816894531
222,14,222,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.04325574693138412,0.04313014814681182,0.03785979747772217
227,14,227,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.026732160186553888,0.02667874963718997,0.05362594127655029
229,14,229,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,9.936597192805596e-05,5.836546504733864e-05,0.00019931793212890625
230,14,230,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.005486267362530994,0.005486267362530994,0.011003613471984863
233,14,233,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.029907538864480054,0.018254834972223022,0.05926644802093506
234,14,234,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.003397368183750249,0.0031726467742994036,0.006812095642089844
235,14,235,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0697442461689477,0.0697442461689477,0.13985657691955566
239,14,239,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0624570150233571,0.0624570150233571,0.12525296211242676
248,14,248,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,2.6164028718023147e-06,2.6164028718023147e-06,5.245208740234375e-06
249,14,249,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.016095615349780212,0.015894824578171485,0.03226768970489502
250,14,250,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0006006670828850869,0.0006006670828850869,0.0012044906616210938
252,14,252,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0029153292511039375,0.0029153292511039375,0.005849123001098633
253,14,253,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,3.636317897881547e-05,3.636317897881547e-05,7.271766662597656e-05
254,14,254,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.016606601563154633,0.016606601563154633,0.03331124782562256
255,14,255,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00024401263210871438,0.00024401263210871438,0.0004897117614746094
258,14,258,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.010738004886627017,0.010738004886627017,0.021520018577575684
261,14,261,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,4.742412140579244e-05,4.742412140579244e-05,9.512901306152344e-05
265,14,265,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0008606165729314608,0.0008606165729314608,0.0017278194427490234
266,14,266,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.07240278099415565,0.07240278099415565,0.1452805995941162
270,14,270,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,9.221168904360866e-05,9.221168904360866e-05,0.0001850128173828125
272,14,272,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,5.777013003749332e-05,5.777013003749332e-05,0.00011587142944335938
275,14,275,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.09617527233615575,0.09610875810566422,0.19289088249206543
280,14,280,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00014675718316992103,0.00014675718316992103,0.0002944469451904297
282,14,282,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.006225123478801886,0.006225123478801886,0.012490630149841309
283,14,283,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.011633308600732306,0.011633308600732306,0.02330338954925537
287,14,287,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.004035811116594901,0.003932005764818891,0.008068680763244629
288,14,288,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0001758413485402066,0.0001758413485402066,0.00035262107849121094
289,14,289,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0128095630585644,0.012726212290221084,0.02567887306213379
291,14,291,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0581335421324245,0.0581335421324245,0.11652815341949463
299,14,299,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00018497448457677201,0.00018497448457677201,0.00037097930908203125
305,14,305,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.006353474347193799,0.006353474347193799,0.012734770774841309
306,14,306,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0006764028877777051,0.0006764028877777051,0.001355886459350586
310,14,310,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.06385277079561968,0.062037072860379294,0.1277092695236206
311,14,311,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.006746675705749272,0.006746675705749272,0.013529181480407715
313,14,313,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00027235694635574514,0.00027235694635574514,0.0005464553833007812
314,14,314,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,2.3776966349142725e-06,2.3776966349142725e-06,4.76837158203125e-06
315,14,315,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0006095725350313552,0.0006095725350313552,0.001222848892211914
316,14,316,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.03343998238373347,0.033381728325214355,0.06707763671875
319,14,319,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.00868710372786008,0.007436597608847517,0.01742267608642578
321,14,321,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.011851731551593025,0.009844168408050136,0.02377760410308838
329,14,329,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.023466585715461452,0.023466585715461452,0.04710817337036133
330,14,330,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0025531396095381798,0.0025531396095381798,0.005122661590576172
331,14,331,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.07175864183803038,0.07175864183803038,0.14355194568634033
334,14,334,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0004855377666213023,0.0004855377666213023,0.0009748935699462891
337,14,337,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00019907936194762943,0.00019907936194762943,0.0003993511199951172
342,14,342,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00048319322987577795,0.00048319322987577795,0.0009694099426269531
343,14,343,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0007730781102345263,0.0007730781102345263,0.0015513896942138672
344,14,344,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.07792082592773275,0.07792082592773275,0.15628647804260254
346,14,346,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0003314131563896261,0.0003314131563896261,0.0006651878356933594
347,14,347,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0003711395309097254,0.0003711395309097254,0.0007410049438476562
348,14,348,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.008293017828905125,0.00644271911429517,0.016639351844787598
349,14,349,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.01525771091139605,0.01525771091139605,0.030611395835876465
350,14,350,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0030357051066297602,0.0030357051066297602,0.006040453910827637
351,14,351,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.017780192079670964,0.017780192079670964,0.03565526008605957
352,14,352,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.013776367129512801,0.01364755089793157,0.027620553970336914
355,14,355,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.07977228171580242,0.07922285846546906,0.14823698997497559
357,14,357,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,3.7557672123211816e-05,3.7557672123211816e-05,7.534027099609375e-05
359,14,359,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.0020482401028557584,0.0009536300370133199,0.0041081905364990234
363,14,363,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00028154480904429846,0.00028154480904429846,0.0005650520324707031
364,14,364,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0019654139140368176,0.0018709145045309183,0.003943681716918945
366,14,366,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,4,0.08100800283386622,0.059558242104560954,0.16237330436706543
367,14,367,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,7.782615924323277e-05,7.782615924323277e-05,0.0001556873321533203
368,14,368,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.07034268054288484,0.07034268054288484,0.14066100120544434
372,14,372,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00014160238976324013,0.00014160238976324013,0.00028395652770996094
374,14,374,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.002856319174483146,0.002856319174483146,0.005728363990783691
376,14,376,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00014731902540865427,0.00014731902540865427,0.0002956390380859375
377,14,377,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.07461602972502623,0.07261087250563003,0.14961791038513184
386,14,386,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0002593656138277778,0.0002593656138277778,0.0005199909210205078
392,14,392,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.017657383708668872,0.013859924633211063,0.03536069393157959
394,14,394,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0007107178725591634,0.0007107178725591634,0.00142669677734375
395,14,395,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.022928058705112275,0.022928058705112275,0.04598367214202881
396,14,396,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0003686367116084721,0.0003686367116084721,0.00074005126953125
402,14,402,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.007404144371215726,0.007404144371215726,0.014849305152893066
404,14,404,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,2.259416176375595e-05,2.259416176375595e-05,4.5299530029296875e-05
405,14,405,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0017878434490532502,0.0017878434490532502,0.0035860538482666016
407,14,407,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00027381829992823015,0.00027381829992823015,0.00054931640625
408,14,408,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.001391566114730236,0.0013570948901848734,0.0027923583984375
414,14,414,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.035264944108554186,0.035264944108554186,0.07071244716644287
415,14,415,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0003453139271027972,0.0003453139271027972,0.0006923675537109375
418,14,418,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.003337110372466756,0.0018412431559289288,0.006679415702819824
420,14,420,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.000616345198949042,0.000616345198949042,0.0012364387512207031
421,14,421,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0008955559013705816,0.0008136204434492367,0.0017969608306884766
422,14,422,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0033809185714549495,0.0033809185714549495,0.006772160530090332
424,14,424,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.013490538187001855,0.013490538187001855,0.027084946632385254
427,14,427,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.04039173631220916,0.04039173631220916,0.08090043067932129
428,14,428,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,7.368042517885698e-05,7.368042517885698e-05,0.00014781951904296875
429,14,429,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,9.07333430290036e-05,9.07333430290036e-05,0.0001819133758544922
432,14,432,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.008879471333833822,0.008879471333833822,0.017804861068725586
433,14,433,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.04504638098999658,0.04504638098999658,0.09038639068603516
436,14,436,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.006762770635632687,0.006762770635632687,0.013564825057983398
437,14,437,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0002930134189447209,0.0002930134189447209,0.0005877017974853516
438,14,438,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0018186104149112703,0.0018186104149112703,0.003651142120361328
439,14,439,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0031968868575493747,0.0031968868575493747,0.006411075592041016
441,14,441,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00020224581928318663,0.00020224581928318663,0.00040602684020996094
442,14,442,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0013654282329095269,0.0013127468011527865,0.00273895263671875
445,14,445,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0030216101895959024,0.0028450413186313916,0.006062626838684082
447,14,447,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.0232758729224376,0.0232758729224376,0.046722412109375
461,14,461,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.060289437370707355,0.060289437370707355,0.12104189395904541
469,14,469,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.02300589527216801,0.02300589527216801,0.046187520027160645
472,14,472,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.051634539737380636,0.051367285990870815,0.10365557670593262
474,14,474,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0025981004712599676,0.0017848478979798355,0.005209922790527344
475,14,475,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,6.045828568335132e-05,6.045828568335132e-05,0.00012135505676269531
479,14,479,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,4.739710314605183e-05,4.739710314605183e-05,9.512901306152344e-05
485,14,485,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,4.041714775970817e-06,4.041714775970817e-06,8.106231689453125e-06
486,14,486,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.00041970287414427876,0.00041970287414427876,0.0008416175842285156
488,14,488,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,2,0.0037357301689256994,0.0032494593941791994,0.007496833801269531
495,14,495,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,1,0.028168487544293574,0.028168487544293574,0.056498169898986816
499,14,499,trk-e--2.0-85-14.root,gsf_material_steps-e--2.0-85-14.root,3,0.030402220743714903,0.0166174329765586,0.06099963188171387
0,15,0,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.00018595409311827904,0.00018595409311827904,0.00037288665771484375
5,15,5,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.07284156125237873,0.07284156125237873,0.14610254764556885
6,15,6,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.0003759136228220772,0.0003759136228220772,0.0007541179656982422
8,15,8,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,3,0.0014858967775687182,0.0013467729481224655,0.0029821395874023438
12,15,12,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,7.53173694565401e-05,7.53173694565401e-05,0.00015115737915039062
14,15,14,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,2,0.0008904889899362667,0.0006966004803108383,0.0017862319946289062
15,15,15,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,5,0.07321811288326763,0.05455831518546006,0.03179103136062622
16,15,16,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,8.80808118269849e-05,8.80808118269849e-05,0.0001766681671142578
18,15,18,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.0029223730177743157,0.0029223730177743157,0.005860567092895508
20,15,20,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.0003955755552882412,0.0003955755552882412,0.0007920265197753906
21,15,21,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.09486988032436938,0.09486988032436938,0.19041979312896729
22,15,22,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,2.8750065935057023e-05,2.8750065935057023e-05,5.7697296142578125e-05
23,15,23,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,3,0.0687859648116197,0.0464774239278134,0.13799595832824707
26,15,26,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.011913088883786838,0.011913088883786838,0.02390110492706299
29,15,29,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,2,0.0003431544740977177,0.00033875701265062563,0.0006880760192871094
33,15,33,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.0005973675172585846,0.0005973675172585846,0.0011980533599853516
37,15,37,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,2,0.04575942093080976,0.044279830215150695,0.0917736291885376
39,15,39,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,7.486559842573293e-05,7.486559842573293e-05,0.00015020370483398438
42,15,42,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,2,0.06643960575608732,0.06638694257092492,0.13334381580352783
43,15,43,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.04341791217356061,0.04341791217356061,0.07591712474822998
47,15,47,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,1,0.08259647868906705,0.08259647868906705,0.16520583629608154
48,15,48,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,2,0.0179063254830234,0.017221695323479502,0.03590250015258789
49,15,49,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,3,0.05740588736244123,0.04196711040747281,0.11523544788360596
50,15,50,trk-e--2.0-85-15.root,gsf_material_steps-e--2.0-85-15.root,3,0.014965014893122852,0.007896759746761184,0.030028104782104492
