tx0,component,weight,mean_z,variance_z,sigma_z
3.1882237515297443e-06,1,0.0002052262527424181,0.9999609050439301,2.4754491361558737e-12,1.5733560106205695e-06
3.1882237515297443e-06,2,7.808377794580857e-06,0.998481106981131,3.2766597789577654e-12,1.8101546284662438e-06
3.1882237515297443e-06,3,5.074131024761297e-06,0.9931579572789736,3.872824939581715e-12,1.9679494250568828e-06
3.1882237515297443e-06,4,4.443151000956784e-06,0.9708137661240634,4.8001515911873446e-12,2.1909248255445336e-06
3.335590019792879e-06,0,0.9997671612796706,0.9999998741757505,1.2636544125788412e-12,1.124123842189481e-06
3.335590019792879e-06,1,0.00021471223282827807,0.9999590979945405,2.581365528231162e-12,1.6066628545625749e-06
3.335590019792879e-06,2,8.169297098385677e-06,0.9984109006174859,3.4614307606115286e-12,1.8604920748585652e-06
3.335590019792879e-06,3,5.308667811408873e-06,0.9928417039725328,4.12294674740076e-12,2.0305040623945475e-06
3.335590019792879e-06,4,4.648522591337304e-06,0.9694647182823339,5.16112003558779e-12,2.2718098590304143e-06
3.4897678604907843e-06,0,0.9997563989944622,0.9999998683598946,1.2773966956806671e-12,1.1302197554815024e-06
3.4897678604907843e-06,1,0.00022463667445103645,0.9999572074196064,2.6970316226185123e-12,1.6422641756485199e-06
3.4897678604907843e-06,2,8.546898835761957e-06,0.9983374491711161,3.665904571806462e-12,1.914655209641272e-06
3.4897678604907843e-06,3,5.554045371387398e-06,0.9925108327869127,4.401937718483196e-12,2.0980795310195455e-06
3.4897678604907843e-06,4,4.863386879608654e-06,0.96805331467086,5.567861883968892e-12,2.359631726343942e-06
3.6510721185305217e-06,0,0.9997451392542656,0.9999998622752178,1.2919341712463375e-12,1.1366328216474913e-06
3.6510721185305217e-06,1,0.0002350198442059847,0.999955229458405,2.823595484692133e-12,1.680355761347023e-06
3.6510721185305217e-06,2,8.941954103148534e-06,0.9982606026476145,3.892770231792593e-12,1.973010448982111e-06
3.6510721185305217e-06,3,5.8107647875679015e-06,0.9921646680536308,4.714052772131111e-12,2.171186950064667e-06
3.6510721185305217e-06,4,5.0881826378185255e-06,0.966576673077536,6.027756635516039e-12,2.455149004748192e-06
3.819832191599188e-06,0,0.9997333590656863,0.9999998559092947,1.3073207218030513e-12,1.1433812670334648e-06
3.819832191599188e-06,1,0.00024588294545218844,0.999953160071763,2.9623713425113425e-12,1.7211540728567395e-06
3.819832191599188e-06,2,9.355269638649752e-06,0.9981802041195235,4.1451642755459555e-12,2.0359676509085197e-06
3.819832191599188e-06,3,6.079350303903711e-06,0.9918025028734155,5.064308084949943e-12,2.2504017607862695e-06
3.819832191599188e-06,4,5.3233689189623165e-06,0.9650317780684768,6.5496201503366906e-12,2.5592225675655273e-06
3.996392702823431e-06,0,0.9997210343725285,0.9999998492491255,1.3236146565238084e-12,1.1504845311970988e-06
3.996392702823431e-06,1,0.00025724816161164124,0.9999509950338084,3.114867997343891e-12,1.7648988632054504e-06
3.996392702823431e-06,2,9.78768946946675e-06,0.9980960894058752,4.426758175342967e-12,2.1039862583541195e-06
3.996392702823431e-06,3,6.360350395983442e-06,0.9914235976726551,5.458640446095528e-12,2.336373353318242e-06
3.996392702823431e-06,4,5.569425994410372e-06,0.9634154748302324,7.144030555070001e-12,2.6728319354329037e-06
4.181114204520594e-06,0,0.9997081400066689,0.9999998422811096,1.3408791505117497e-12,1.1579633631992636e-06
4.181114204520594e-06,1,0.00026913870146978995,0.9999487299233404,3.282822818624069e-12,1.8118561804470213e-06
4.181114204520594e-06,2,1.0240096635476251e-05,0.9980080867369194,4.741865313829531e-12,2.177582447079681e-06
4.181114204520594e-06,3,6.654338891067058e-06,0.9910271786931222,5.904104721304834e-12,2.4298363568983066e-06
4.181114204520594e-06,4,5.8268563346649355e-06,0.961724462727377,7.823738417673634e-12,2.7970946386694954e-06
4.3743739144787e-06,0,0.9996946496366622,0.9999998349910176,1.359182735292969e-12,1.1658399269595159e-06
4.3743739144787e-06,1,0.0002815788465699444,0.9999463601148012,3.4682425623834362e-12,1.862321820304814e-06
4.3743739144787e-06,2,1.0713414992476747e-05,0.9979160164033543,5.095572429841492e-12,2.2573374647671738e-06
4.3743739144787e-06,3,6.961916139892296e-06,0.9906124364118905,6.409119667019002e-12,2.5316239189538012e-06
